# 中國歷代人物傳記資料庫（CBDB）
# https://projects.iq.harvard.edu/chinesecbdb/
# 原始資料為《明代登科錄彙編》及《天一閣藏明代科舉錄選刊.登科錄》，包含明朝52科的進士登科錄，共收錄14,116名進士信息。 
#
# 姓名	姓	名	字

費愚	費	愚	希明
弓元	弓	元	大方
王九思	王	九思	敬夫
邢昭	邢	昭	孟明
徐朝元	徐	朝元	一敬
徐行慶	徐	行慶	思道
范兆祥	范	兆祥	廷和
蔣曙	蔣	曙	景明
張璡	張	璡	伯純
劉欒	劉	欒	思武
沈信	沈	信	循初
周霖	周	霖	希說
胡道	胡	道	濟時
楊武	楊	武	宗文
姚文淵	姚	文淵	宗翰
喻時	喻	時	子乾
陸嵩	陸	嵩	如嵩
張惟	張	惟	云謨
傅乾	傅	乾	一清
宋瑭	宋	瑭	德潤
李高	李	高	自早
張弘至	張	弘至	時行
楊鳳	楊	鳳	文明
徐忱	徐	忱	□心
方崙	方	崙	靜夫
熊吉	熊	吉	伯修
張羽	張	羽	鳳舉
何正	何	正	立經
冠儉	冠	儉	約之
陳大紀	陳	大紀	勉之
翟銓	翟	銓	秉衡
吳宗周	吳	宗周	子旦
湯禮敬	湯	禮敬	仁甫
薄彥徽	薄	彥徽	舜美
孫磐	孫	磐	伯堅
陳淮	陳	淮	秀南
鄒魯	鄒	魯	尚儒
崔璽	崔	璽	廷用
李熙	李	熙	師文
黃瓛	黃	瓛	朝用
吳景	吳	景	伯陽
文晧	文	晧	孔晹
許讚	許	讚	廷美
葛浩	葛	浩	天宏
馮永固	馮	永固	□□
趙慰	趙	慰	本安
周道	周	道	嘉猷
陳琳	陳	琳	玉疇
張繹	張	繹	思紹
周熊	周	熊	應文
林正茂	林	正茂	孔時
孫焵	孫	焵	礪之
李翔	李	翔	鳳儀
袁陽	袁	陽	健甫
劉汝為	劉	汝為	廷宣
黃圻	黃	圻	朝寰
徐海	徐	海	伯容
張禮	張	禮	天秩
陸崑	陸	崑	如崑
張時敘	張	時敘	九敘
錢朝鳳	錢	朝鳳	□□
安仁	安	仁	存德
安奎	安	奎	應文
沈賚	沈	賚	功懋
崔暠	崔	暠	景曜
楊譽	楊	譽	中美
夏鼎	夏	鼎	汝梅
朱諫	朱	諫	君佐
馬應祥	馬	應祥	公□
詹寶	詹	寶	天球
李恕	李	恕	道夫
王禾	王	禾	世用
秦昂	秦	昂	民望
貢安甫	貢	安甫	克仁
潘鏜	潘	鏜	宗節
曹來旬	曹	來旬	伯良
戴銑	戴	銑	寶之
余琰	余	琰	公瑞
王璽	王	璽	仲信
冼光	冼	光	汝寶
馬文盛	馬	文盛	郁卿
馬龍	馬	龍	虞臣
馬騤	馬	騤	世用
王士昭	王	士昭	希賢
蔣欽	蔣	欽	子修
劉珂	劉	珂	公佩
平世用	平	世用	德充
程材	程	材	良用
韓澤	韓	澤	孔仁
趙經	趙	經	天常
吳遠	吳	遠	惟明
鄒泰	鄒	泰	以和
周季邦	周	季邦	公□
田登	田	登	有年
荀鳳	荀	鳳	文瑞
陳天祥	陳	天祥	元吉
徐璁	徐	璁	朝器
沈恩	沈	恩	仁甫
羅鳳	羅	鳳	子文
鄧萬斛	鄧	萬斛	汝庸
姜文魁	姜	文魁	士元
楊瑋	楊	瑋	伯玉
鄭陽	鄭	陽	宗乾
王渙	王	渙	時霖
曹閔	曹	閔	宗孝
杜玧	杜	玧	仲純
劉玉	劉	玉	咸栗
趙廉	趙	廉	一清
楊溥	楊	溥	靜夫
閻宇	閻	宇	大啟
魏訥	魏	訥	尚默
丘泰	丘	泰	守嚴
徐淮	徐	淮	伯川
左輔	左	輔	弼之
郭經	郭	經	載道
馮顒	馮	顒	有□
熊卓	熊	卓	士選
唐錦	唐	錦	士綗
唐欽	唐	欽	元敬
徐昂	徐	昂	文舉
王琮	王	琮	玉振
顧璘	顧	璘	華玉
陳文試	陳	文試	道衡
姜佐	姜	佐	廷輔
郁勲	郁	勲	元績
薛𣁦	薛	𣁦	全卿
張拱	張	拱	文瑞
劉麟	劉	麟	元端
扈湘	扈	湘	孔般
范淵	范	淵	靜之
高賓	高	賓	舜穆
陶諧	陶	諧	世和
劉瑞	劉	瑞	德夫
聶瑄	聶	瑄	廷器
韓廉	韓	廉	守清
周璽	周	璽	天章
張昊	張	昊	朝元
甯杲	甯	杲	仲升
彭震	彭	震	子器
范璘	范	璘	敬溫
劉溥	劉	溥	潤民
王尚賓	王	尚賓	朝重
金麒壽	金	麒壽	仁甫
莊𥜃	莊	𥜃	誠之
戴冕	戴	冕	從周
程乾	程	乾	德易
儲秀	儲	秀	子竟
唐榮	唐	榮	仁夫
鄭思紀	鄭	思紀	宗禮
陳順	陳	順	裕夫
張芝	張	芝	庭毓
鄒賢	鄒	賢	恢才
邊貢	邊	貢	庭實
任惠	任	惠	濟民
李廷光	李	廷光	德華
秦誠通	秦	誠通	孟陽
劉烈	劉	烈	祥炳
耿繼玄	耿	繼玄	顯之
李天衢	李	天衢	行之
王綸	王	綸	演之
許蕃	許	蕃	邦憲
劉繹	劉	繹	以成
白杲	白	杲	光宇
嚴泰	嚴	泰	時和
曹琛	曹	琛	廷實
余洙	余	洙	宗魯
童品	童	品	廷式
康海	康	海	德涵
孫清	孫	清	直卿
李廷相	李	廷相	夢弼
胡煜	胡	煜	廷和
魯鐸	魯	鐸	振之
薛金	薛	金	子純
蘇乾	蘇	乾	體健
李璋	李	璋	德方
王尚絅	王	尚絅	錦夫
楊節	楊	節	本中
曹崐	曹	崐	來鳳
林魁	林	魁	廷元
溫仁和	溫	仁和	民懷
李時	李	時	宗易
季斆	季	斆	彥文
汪舉	汪	舉	用之
滕霄	滕	霄	子沖
汪獻	汪	獻	維賢
徐天澤	徐	天澤	惠民
儲南	儲	南	光遠
方天雨	方	天雨	濟甫
呂夔	呂	夔	祖邦
吉時	吉	時	惟可
劉吉	劉	吉	循理
朱袞	朱	袞	朝章
董灌	董	灌	存誠
歐陽誥	歐陽	誥	賜之
章寓之	章	寓之	道充
胡軒	胡	軒	士榮
李津	李	津	濟之
趙永	趙	永	爾錫
馮志	馮	志	行甫
楊一鈞	楊	一鈞	秉衡
施訓	施	訓	庭方
蘇時秀	蘇	時秀	汝實
徐	徐		允升
劉悅	劉	悅	以貞
梁錦	梁	錦	美中
徐麟	徐	麟	仁伯
李貫	李	貫	志道
陸健	陸	健	文順
韓士奇	韓	士奇	秀夫
黃閱古	黃	閱古	時準
唐冑	唐	冑	平侯
畢濟川	畢	濟川	汝舟
歐陽恂	歐陽	恂	誠之
沈應經	沈	應經	德徵
王昹	王	昹	景昭
王濟	王	濟	體民
王納誨	王	納誨	獻可
何瑭	何	瑭	粹夫
談倫	談	倫	敬仲
戴敔	戴	敔	廷韶
毛思義	毛	思義	繼賢
謝廷瑞	謝	廷瑞	邦應
歐陽祿	歐陽	祿	萬鍾
程雲鵬	程	雲鵬	汝南
王金	王	金	曰良
馬文	馬	文	質夫
惲巍	惲	巍	功甫
汪鋐	汪	鋐	宣之
盛鍾	盛	鍾	秀甫
葉鳳靈	葉	鳳靈	昌韶
葉釗	葉	釗	時勉
汪彬	汪	彬	學之
劉天麒	劉	天麒	仁徵
王顯道	王	顯道	微之
鍾文傑	鍾	文傑	邦臣
王宗	王	宗	惟本
張秉清	張	秉清	元量
林烶	林	烶	廷光
廖俊	廖	俊	德章
鄭信	鄭	信	德孚
楊瑋	楊	瑋	景奇
徐暹	徐	暹	進甫
周舉	周	舉	尚賓
趙祜	趙	祜	汝承
楊欽	楊	欽	敬之
梁喬	梁	喬	遷之
張鉞	張	鉞	朝肅
黃巽	黃	巽	啟亨
張騰霄	張	騰霄	鳳騫
張瀾	張	瀾	道夫
黃體行	黃	體行	于道
楊果	楊	果	實夫
唐懽	唐	懽	季和
許元奎	許	元奎	文華
呂浩	呂	浩	文瀚
盧學書	盧	學書	用中
陳九疇	陳	九疇	禹學
王雲	王	雲	天章
陳炫	陳	炫	文光
祁敏	祁	敏	惟學
丁沂	丁	沂	宗魯
宋冕	宋	冕	孔瞻
殷鏊	殷	鏊	文濟
張禬	張	禬	汝吉
吳便	吳	便	廷言
卞思敏	卞	思敏	行甫
項匡	項	匡	直卿
康紀	康	紀	在脩
蔡銓	蔡	銓	選之
吳鉞	吳	鉞	宿威
張龍	張	龍	汝言
林茂達	林	茂達	孚可
宇文鍾	宇文	鍾	伯秀
陳察	陳	察	原習
陸鰲	陸	鰲	鎮卿
尹綸	尹	綸	大經
段豸	段	豸	世高
何義	何	義	時宜
劉琛	劉	琛	廷獻
魯鐸	魯	鐸	文振
李元吉	李	元吉	守正
童鉞	童	鉞	秉虔
霍恩	霍	恩	天錫
劉弼	劉	弼	邦直
周禎	周	禎	天兆
虞夔	虞	夔	汝諧
馮憲	馮	憲	遵古
劉經	劉	經	貞甫
成文	成	文	質夫
武思明	武	思明	克誠
白思誠	白	思誠	實之
鄭選	鄭	選	于眾
陳祥	陳	祥	應和
方進	方	進	以禮
沈欽	沈	欽	敬之
王廷相	王	廷相	秉衡
危行	危	行	世隆
李學曾	李	學曾	宗魯
姚鵬	姚	鵬	鳴南
江淙	江	淙	朝會
張雲	張	雲	季升
訾綬	訾	綬	文甫
徐問	徐	問	用中
王材	王	材	天成
羅縉	羅	縉	薦卿
上官崇	上官	崇	達卿
石邦柱	石	邦柱	安國
何士麟	何	士麟	肇周
姜榮	姜	榮	仁甫
鄭濬	鄭	濬	克明
黃河清	黃	河清	應期
曹勑	曹	勑	嘉正
張元春	張	元春	幼仁
顧燁	顧	燁	耀卿
洪範	洪	範	邦正
蔣瓊	蔣	瓊	尚德
曹岐	曹	岐	鳴鳳
王注	王	注	禹成
張廷槐	張	廷槐	文相
梅珂	梅	珂	邦振
祝濬	祝	濬	仲源
劉布	劉	布	時服
錢如京	錢	如京	公溥
董鑄	董	鑄	克成
張潤	張	潤	汝霖
朱絃	朱	絃	廷和
范嵩	范	嵩	邦秀
曾直	曾	直	叔溫
朱儼	朱	儼	居正
王鍇	王	鍇	叔金
鄺約	鄺	約	文博
鍾紹	鍾	紹	大韶
高壇	高	壇	用明
陳璣	陳	璣	天儀
楊恭	楊	恭	秉虔
劉諶	劉	諶	承芳
仇惠	仇	惠	澤民
劉儒	劉	儒	寄道
何淳	何	淳	宗厚
熊紀	熊	紀	時振
舒晟	舒	晟	孔暘
張柱	張	柱	汝賢
王俸	王	俸	天爵
張萱	張	萱	德暉
潘珍	潘	珍	玉卿
嚴紘	嚴	紘	仲周
戴書	戴	書	天錫
黃宏	黃	宏	德裕
賀洪	賀	洪	禹疇
藍郁	藍	郁	國馨
吳祺	吳	祺	貴德
張諧	張	諧	汝諧
安佑	安	佑	于吉
原軒	原	軒	公載
何亮	何	亮	文明
李鑑	李	鑑	孔昭
潘希曾	潘	希曾	仲魯
何棐	何	棐	輔之
孫沔	孫	沔	伯清
陳霆	陳	霆	聲伯
侯自明	侯	自明	景德
凌雲翰	凌	雲翰	伯遠
朱嘉會	朱	嘉會	亨之
陳寧	陳	寧	仕泰
吳儀	吳	儀	德隅
丘世喬	丘	世喬	民望
鄧翰	鄧	翰	希召
李淳	李	淳	原朴
何渥	何	渥	承恩
盛端明	盛	端明	希道
張岐	張	岐	宗周
萬斛	萬	斛	以虛
吳閱	吳	閱	廷簡
張賢	張	賢	守愚
何紹正	何	紹正	繼宗
雷宗	雷	宗	希曾
區玉	區	玉	廷璋
王鉉	王	鉉	伯舉
俞泰	俞	泰	國昌
張天錫	張	天錫	惟範
吳允禎	吳	允禎	天祐
田中	田	中	立夫
東野	東	野	希孟
查約	查	約	原博
顧英	顧	英	順中
陸節	陸	節	享甫
李春芳	李	春芳	資元
李伸	李	伸	道甫
章拯	章	拯	以道
葉信	葉	信	中孚
陳璧	陳	璧	德如
于聰	于	聰	士達
萬英	萬	英	子俊
許瀚	許	瀚	彥卿
徐珙	徐	珙	庭實
吾翯	吾	翯	廷介
胡訓	胡	訓	誨之
喬岱	喬	岱	希申
胡節	胡	節	國信
郗夔	郗	夔	舜臣
胡鎮	胡	鎮	斯靖
田紱	田	紱	大章
姚隆	姚	隆	原學
陳鼐	陳	鼐	汝和
李奎昭	李	奎昭	文振
張嘉謨	張	嘉謨	舜卿
朱昴	朱	昴	文宿
王爌	王	爌	存約
徐元稔	徐	元稔	明嘉
陳猷	陳	猷	汝嘉
張芹	張	芹	文林
甯溥	甯	溥	公父
卞諶	卞	諶	信卿
謝表	謝	表	正邦
周鑰	周	鑰	希準
葉相	葉	相	良臣
蕭杲	蕭	杲	彥明
葉良	葉	良	漢傑
周用	周	用	行之
薛价	薛	价	藩卿
高嶼	高	嶼	子洲
李錫	李	錫	天爵
陳義	陳	義	宜之
金賢	金	賢	士希
孫偉	孫	偉	朝望
屈銓	屈	銓	秉衡
塗文祥	塗	文祥	舜徵
李深	李	深	淵之
盧英	盧	英	文華
姚欽	姚	欽	敬夫
盧綸	盧	綸	朝言
喻文璧	喻	文璧	德卿
朱袞	朱	袞	子文
洪聰	洪	聰	謀甫
王萱	王	萱	時芳
許鳳	許	鳳	天祥
王奎	王	奎	文明
何景明	何	景明	仲默
顧正	顧	正	尚誠
張雲鵬	張	雲鵬	天翼
李際可	李	際可	公遇
鄭裕	鄭	裕	有容
林塾	林	塾	從學
蘇仲	蘇	仲	亞夫
陳實	陳	實	秀卿
鍾湘	鍾	湘	□□
何沾	何	沾	宗澤
劉時望	劉	時望	傅霖
劉安	劉	安	以靜
張顒	張	顒	子孚
師夔	師	夔	汝和
曾大顯	曾	大顯	世榮
張璉	張	璉	汝器
符樂	符	樂	同和
郁侃	郁	侃	希正
涂敬	涂	敬	寅之
李鐸	李	鐸	孔教
沈炤	沈	炤	文明
吳玉榮	吳	玉榮	貴卿
王鑾	王	鑾	拱之
林富	林	富	守仁
孫昂	孫	昂	廷舉
李陽春	李	陽春	宗元
陸經	陸	經	載道
顧鼎成	顧	鼎成	九和
董玘	董	玘	文玉
謝丕	謝	丕	以中
崔銑	崔	銑	仲鳬
嚴嵩	嚴	嵩	維中
湛若水	湛	若水	元明
王秉良	王	秉良	伯存
朱琉	朱	琉	德嘉
倪宗正	倪	宗正	本端
胡璉	胡	璉	重器
陸深	陸	深	子淵
魏校	魏	校	□□
翟鑾	翟	鑾	□□
王綖	王	綖	邃伯
崔傑	崔	傑	世興
邵天和	邵	天和	□□
李汛	李	汛	□
宋景	宋	景	以賢
徐縉	徐	縉	子容
郭璋	郭	璋	□□
許諫	許	諫	□□
張鶠	張	鶠	九苞
秦偉	秦	偉	世觀
金轂	金	轂	弘□
張文麟	張	文麟	□
牛魯	牛	魯	道宗
李寅	李	寅	教之
張承仁	張	承仁	□
宋以方	宋	以方	
魏廷楫	魏	廷楫	廷涵
安金	安	金	汝礪
沈環	沈	環	□□
江珏	江	珏	□
沈暕	沈	暕	景明
寧河	寧	河	伯東
王進賢	王	進賢	較□
陳銑	陳	銑	□
柴義	柴	義	時中
孫修	孫	修	岡吉
陸芸	陸	芸	時遙
張九敘	張	九敘	禹功
陳策	陳	策	萬言
姚繼巖	姚	繼巖	元肖
詹源	詹	源	□
劉節	劉	節	□
潘旦	潘	旦	希周
王良翰 	王	良翰 	仲申
陳錫 	陳	錫 	□卿
張錦 	張	錦 	文□
曹琥 	曹	琥 	瑞卿
廖紀 	廖	紀 	惟修
聞淵 	聞	淵 	□
蔡潮	蔡	潮	日源
方學 	方	學 	日升
張繼孟 	張	繼孟 	子醇
周墨 	周	墨 	文御
劉鵬 	劉	鵬 	□
向文璽 	向	文璽 	國信
盛儀 	盛	儀 	德章
李志剛 	李	志剛 	近□
顧可學 	顧	可學 	□□
閔槐	閔	槐	公甫
孫泰	孫	泰	時寅
方位 	方	位 	惟立
李緋 	李	緋 	廷章
徐子熙 	徐	子熙 	世昭
張綬 	張	綬 	朝用
馮友端 	馮	友端 	德□
陳卿 	陳	卿 	汝忠
林文纘	林	文纘	德緒
林文迪	林	文迪	廷吉
張伯相 	張	伯相 	東銳
陳簧	陳	簧	鴻韶
鄭銘 	鄭	銘 	克新
胡東臯 	胡	東臯 	汝登
劉滂	劉	滂	伯雨
李源 	李	源 	士達
郭灌	郭	灌	達誠
蔡需 	蔡	需 	時用
諸絢 	諸	絢 	用海
熊遇 	熊	遇 	道夫
向一陽 	向	一陽 	汝葵
王忠	王	忠	顯之
安邦 	安	邦 	彥臣
余洪恩	余	洪恩	子承
舒表 	舒	表 	民望
楊豳 	楊	豳 	厚甫
詹奎 	詹	奎 	□
馬陳圖 	馬	陳圖 	□
袁擯 	袁	擯 	接之
張麒 	張	麒 	子仁
郭楫 	郭	楫 	□
張瓚	張	瓚	廷獻
謝訥	謝	訥	尚敏
陳定之 	陳	定之 	準卿
徐禎卿 	徐	禎卿 	昌□
張簡 	張	簡 	□□
萬鏜	萬	鏜	□□
段炅 	段	炅 	□□
王良佐	王	良佐	□□
田瀾	田	瀾	汝觀
周明弼 	周	明弼 	夢良
蔡天祜	蔡	天祜	成之
黃質	黃	質	文之
劉澄亮	劉	澄亮	彥明
江文敏	江	文敏	克學
區越	區	越	□□
王儼	王	儼	世□
陳墀	陳	墀	德階
鄭行 	鄭	行 	世濟
胡鐸 	胡	鐸 	□□
葉溥 	葉	溥 	□用
劉恆 	劉	恆 	以貞
王鏜 	王	鏜 	彥聲
陳達 	陳	達 	□□
黃著	黃	著	□□
胡遠 	胡	遠 	子明
王堯封	王	堯封	伯圻
鄧鑾 	鄧	鑾 	鳴仲
易謨 	易	謨 	嘉言
劉藍 	劉	藍 	子青
朱錧 	朱	錧 	以獻
劉紘 	劉	紘 	景□
顧綸 	顧	綸 	朝章
鄭一初	鄭	一初	朝朔
吳華 	吳	華 	德輝
張叔安 	張	叔安 	岳卿
李珏	李	珏	廷重
王坊 	王	坊 	崇賢
馬思聰 	馬	思聰 	懋聞
高公韶 	高	公韶 	大和
曾瑀 	曾	瑀 	朝儀
邵廷璦	邵	廷璦	可愛
區行 	區	行 	中行
鮮冕 	鮮	冕 	文卿
黃瑗 	黃	瑗 	純玉
王一麟 	王	一麟 	明瑞
張鎔	張	鎔	從範
吳昂 	吳	昂 	德翼
孫樂	孫	樂	夔卿
林潮	林	潮	君信
董琦 	董	琦 	天粹
楊鏓 	楊	鏓 	充平
高淓 	高	淓 	潁之
馬卿 	馬	卿 	敬臣
劉寓生 	劉	寓生 	奇進
程文  	程	文  	煥章
郭濂	郭	濂	希周
陳言 	陳	言 	獻可
朱表 	朱	表 	民望
李茂元 	李	茂元 	本□
錢玹 	錢	玹 	□□
夏曆	夏	曆	國正
袁經 	袁	經 	載道
安磐 	安	磐 	□□
許完 	許	完 	綱之
王栻	王	栻	景張
穆孔暉	穆	孔暉	伯潛
謝瑞 	謝	瑞 	應麟
李堅 	李	堅 	魚夫
陳溥 	陳	溥 	一卿
陶驥 	陶	驥 	良伯
閻鐸	閻	鐸	道鳴
劉瓚 	劉	瓚 	朝重
王昂	王	昂	仲顒
李暘 	李	暘 	乂脩
滕遠  	滕	遠  	士毅
劉竑	劉	竑	伯慶
陳綱 	陳	綱 	正之
王敎	王	敎	証敷
蕭世賢	蕭	世賢	□□
黃鞏 	黃	鞏 	編固
雷啓東 	雷	啓東 	震之
王億 	王	億 	天與
張翰 	張	翰 	汝禎
馮時雍 	馮	時雍 	工□
張思齊	張	思齊	希賢
周廣	周	廣	充之
李艾 	李	艾 	子若
顧應祥 	顧	應祥 	□□
留志淑 	留	志淑 	克全
蘇明 	蘇	明 	視遠
王民質 	王	民質 	□實
王韋 	王	韋 	□
張璞 	張	璞 	中美
孫勝 	孫	勝 	敏中
李培齡 	李	培齡 	二□
劉舉	劉	舉	□
王希孟	王	希孟	宗哲
張羽 	張	羽 	伯翔
顧標 	顧	標 	□
張鵬 	張	鵬 	□
趙中道 	趙	中道 	從之
顧棠 	顧	棠 	良愛
黃如金 	黃	如金 	孝武
劉伯秀 	劉	伯秀 	□
余用 	余	用 	明卿
李淳	李	淳	德厚
毛玉 	毛	玉 	□成
陳璋 	陳	璋 	□
金瑜 	金	瑜 	□之
王子謨 	王	子謨 	如臯
胡沖霄	胡	沖霄	□□
閔楷 	閔	楷 	□
彭滋 	彭	滋 	益之
魏棨 	魏	棨 	喬儀
傅元 	傅	元 	□卿
陳鼎	陳	鼎	□
周宣 	周	宣 	彥通
謝國表 	謝	國表 	民瞻
張克溫 	張	克溫 	□
師臯 	師	臯 	□
殷雲霄 	殷	雲霄 	□夫
葉鵠 	葉	鵠 	時舉
馬文 	馬	文 	□
孫紹先 	孫	紹先 	汝□
劉守達 	劉	守達 	應徵
孫檠	孫	檠	明卿
楊鎡 	楊	鎡 	□
陳槐 	陳	槐 	□
胥文相 	胥	文相 	士衡
常在 	常	在 	守德
杜泰 	杜	泰 	□
樂頀 	樂	頀 	鳴殷
董建中 	董	建中 	商民
陳軾 	陳	軾 	子敬
張衍瑞 	張	衍瑞 	九承
李仕清	李	仕清	希獻
申綸 	申	綸 	廷言
郁浩 	郁	浩 	子淵
倪璋 	倪	璋 	獻□
陳九章	陳	九章	從一
周用 	周	用 	舜中
張經 	張	經 	天敘
石宗太	石	宗太	樂山
鄧文璧 	鄧	文璧 	□□
于範 	于	範 	覺甫
潘棠	潘	棠	希召
汪和 	汪	和 	惟節
胡汝楫 	胡	汝楫 	□
劉田 	劉	田 	伯耕
賀寬	賀	寬	懋教
吳盈	吳	盈	子持
丁儀	丁	儀	□□
索承學	索	承學	遜夫
蘇民	蘇	民	天秀
陳鉞	陳	鉞	德威
黃琮	黃	琮	元質
易舒誥	易	舒誥	欽之
馬馴 	馬	馴 	德夫
江良貴	江	良貴	汝思
周任 	周	任 	以仁
陳良翰 	陳	良翰 	景申
方獻科 	方	獻科 	叔賢
李玠 	李	玠 	朝信
程定	程	定	□美
陳進 	陳	進 	崇志
張翀	張	翀	鵬舉
毛棠 	毛	棠 	□□
馮應奎 	馮	應奎 	景祥
張士隆 	張	士隆 	仲脩
屠垚	屠	垚	文治
李時 	李	時 	□
張惠 	張	惠 	天澤
常道 	常	道 	文載
李楫 	李	楫 	濟之
孫孟舉 	孫	孟舉 	周之
陳琛	陳	琛	□
熊泰 	熊	泰 	元□
田汝耔 	田	汝耔 	勤甫
張寬 	張	寬 	□
劉孝 	劉	孝 	□
滕紀 	滕	紀 	子振
顧瑄 	顧	瑄 	玉卿
陶金	陶	金	□東
吳哲 	吳	哲 	子□
曹雷 	曹	雷 	啟東
潘選	潘	選	玉選
楊輔	楊	輔	介卿
鄭善夫 	鄭	善夫 	□
張邦奇 	張	邦奇 	常甫
曾念 	曾	念 	聖初
田登 	田	登 	有年
顧達 	顧	達 	□
陳淵	陳	淵	德深
戴德孺 	戴	德孺 	子良
張茂蘭 	張	茂蘭 	□
黃希英	黃	希英	如英
俞敬 	俞	敬 	一中
黃堂 	黃	堂 	允升
徐讚 	徐	讚 	朝儀
張仲賢	張	仲賢	尚□
師存智 	師	存智 	汝愚
徐慶亨 	徐	慶亨 	世嘉
王光佐 	王	光佐 	克藎
孟洋 	孟	洋 	□之
曹倣	曹	倣	汝學
劉宓	劉	宓	德義
王偉 	王	偉 	士元
徐盈 	徐	盈 	子謙
韓貴	韓	貴	道充
王瑤	王	瑤	佩之 
章嵩	章	嵩	士瞻
楊慎	楊	慎	用修
余本	余	本	子華
鄒守益	鄒	守益	謙之
許成名	許	成名	□仁
劉棟 	劉	棟 	元隆
馬應龍	馬	應龍	公濟
鄭玉	鄭	玉	于成
朱鳴陽	朱	鳴陽	應周
張璧	張	璧	崇象
應良	應	良	原忠
屠應塤	屠	應塤	文伯
徐明	徐	明	文陟
黃臣	黃	臣	伯鄰
尹襄	尹	襄	舜弼
劉朴	劉	朴	華甫
鄭元	鄭	元	伯生
黃鍾	黃	鍾	伯魁
董鏊	董	鏊	濟之
侯綸	侯	綸	廷言
張鵬程	張	鵬程	萬里
李重	李	重	元任
陳桓	陳	桓	德威
胡堯元	胡	堯元	廷獻
劉城	劉	城	維翰
汪玄錫 	汪	玄錫 	天啓
張𦐣	張	𦐣	震之
柴奇	柴	奇	德美
王世文	王	世文	質夫
湯繼文	湯	繼文	引之
李獻可	李	獻可	公從
吳寅	吳	寅	時正
許雲鵬	許	雲鵬	時亨
張孟中	張	孟中	道宗
金濂	金	濂	濬之
陳應武	陳	應武	光烈
蔣洽	蔣	洽	惟和
朱亮	朱	亮	廷相
梁億	梁	億	叔永
宋應奎	宋	應奎	文明
王元凱	王	元凱	堯卿
李文華	李	文華	惟順
張原明	張	原明	□復
畢濟時	畢	濟時	汝霖
任忠	任	忠	原孝
毛憲	毛	憲	式之
柴太	柴	太	德弘
王念	王	念	廷璽
韓明	韓	明	□
屠俓	屠	俓	貞卿
劉翀	劉	翀	士鳳
黎奭	黎	奭	師召
曹恩	曹	恩	汝錫
孫繼芳	孫	繼芳	世其
張鵬	張	鵬	搏南
管楫	管	楫	汝濟
戴吉	戴	吉	惟謙
汪惇	汪	惇	叔厚
徐咸 	徐	咸 	子正
余寬	余	寬	仲栗
許復禮	許	復禮	穉仁
楊守禮	楊	守禮	秉節
郭襓	郭	襓	堯章
戴恩	戴	恩	子充
胡璉	胡	璉	重美
黃景星	黃	景星	德瑞
牛鳳	牛	鳳	道徵
朱璠	朱	璠	廷輝
費寀	費	寀	子和
王道 	王	道 	純甫
杜杲	杜	杲	啓明
陸俸	陸	俸	□
張經 	張	經 	□
屠僑	屠	僑	□卿
盧雍	盧	雍	□
于湛	于	湛	瑩中
施儒	施	儒	聘之
張潮	張	潮	惟信
祝續	祝	續	遙緒
夏尙朴	夏	尙朴	敦夫
劉佐	劉	佐	以道
王鑾	王	鑾	汝和
裴繼芳 	裴	繼芳 	世賢
林有孚	林	有孚	以吉
姚爵	姚	爵	汝修
宋廷佐	宋	廷佐	良弼
郭清	郭	清	直夫
姜清	姜	清	源甫
沈健	沈	健	若乾
畢廷拱	畢	廷拱	敬夫
梁穀	梁	穀	仲用
張愈嚴 	張	愈嚴 	濟寬
王介	王	介	守之
王思	王	思	宜學
郭九臯 	郭	九臯 	鳴世
李楫	李	楫	大濟
何壁	何	壁	文徵
尹京	尹	京	兆之
孫承恩	孫	承恩	貞甫
廖慶	廖	慶	體善
徐之鸞	徐	之鸞	瑞卿
王蓂	王	蓂	時禎
伍箕	伍	箕	朝輝
賀縉	賀	縉	朝卿
高鵬	高	鵬	雲翼
張璿	張	璿	舜用
汪必東	汪	必東	希會
汪珊	汪	珊	德聲
南大吉	南	大吉	元善
翁洪 	翁	洪 	守洪
蔣淦	蔣	淦	汝潔
李杲	李	杲	孟寅
劉泉	劉	泉	應占
林文俊	林	文俊	汝英
沈圻	沈	圻	子京
劉校	劉	校	宗夏
孫紹祖	孫	紹祖	遠宗
劉景宇	劉	景宇	參之
劉成德	劉	成德	潤之
趙官	趙	官	惟賢
郝鳳升	郝	鳳升	瑞卿
張士鎬	張	士鎬	景周
金鯉	金	鯉	時躍
馬性魯	馬	性魯	進之
王璽 	王	璽 	□
姚文清	姚	文清	廉夫
戴顒	戴	顒	師觀
宋鉞	宋	鉞	德威
王江	王	江	宗岷
張文明	張	文明	應奎
何鉞	何	鉞	勳伯
范輅	范	輅	以載
楊必進	楊	必進	抑之
劉文瑞 	劉	文瑞 	廷麟
張文澐	張	文澐	公素
王璽	王	璽	卿寶
馬朝卿 	馬	朝卿 	忠夫
劉欒	劉	欒	汝喬
樊繼祖	樊	繼祖	孝甫
周震	周	震	世亨
楊璨	楊	璨	仲玉
王瑋	王	瑋	美中
吳嘉聰	吳	嘉聰	惟德
劉一中	劉	一中	貫道
趙漢 	趙	漢 	鴻連
童綸	童	綸	廷言
潘倣	潘	倣	景哲
李長	李	長	復之
康世臣	康	世臣	良佐
汪文盛	汪	文盛	希周
喻茂堅	喻	茂堅	汝礪
朱寅	朱	寅	時九
